GeneID,GeneSymbol,Entity,Study group,Method,Metric,Value
ENSG00000270885,RASL10B,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,5
ENSG00000143842,SOX13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000143842,SOX13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000143842,SOX13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000143842,SOX13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000143842,SOX13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000143842,SOX13,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000143842,SOX13,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000143842,SOX13,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000143842,SOX13,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000143842,SOX13,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000151276,MAGI1,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000151276,MAGI1,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000151276,MAGI1,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000151276,MAGI1,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000186297,GABRA5,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000186297,GABRA5,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000186297,GABRA5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000186297,GABRA5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000186297,GABRA5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000186297,GABRA5,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000078053,AMPH,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000078053,AMPH,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000078053,AMPH,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000078053,AMPH,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000078053,AMPH,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000204983,PRSS1,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000204983,PRSS1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000204983,PRSS1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000204983,PRSS1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000204983,PRSS1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000204983,PRSS1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000204983,PRSS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000204983,PRSS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000204983,PRSS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000204983,PRSS1,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000204983,PRSS1,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000204983,PRSS1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000124839,RAB17,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,6
ENSG00000124839,RAB17,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,11
ENSG00000124839,RAB17,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,13
ENSG00000124839,RAB17,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,11
ENSG00000124839,RAB17,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,11
ENSG00000144847,IGSF11,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000144847,IGSF11,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000144847,IGSF11,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000144847,IGSF11,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000144847,IGSF11,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000144847,IGSF11,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000144847,IGSF11,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000144847,IGSF11,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000144847,IGSF11,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000144847,IGSF11,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000144847,IGSF11,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,8
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,11
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,12
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,11
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,11
ENSG00000148677,ANKRD1,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,11
ENSG00000101188,NTSR1,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000101188,NTSR1,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000101188,NTSR1,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000101188,NTSR1,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000154175,ABI3BP,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000154175,ABI3BP,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000154175,ABI3BP,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000154175,ABI3BP,MGUS,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000154175,ABI3BP,MGUS,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000154175,ABI3BP,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,5
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,10
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,5
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,5
ENSG00000141404,GNAL,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000141404,GNAL,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000141404,GNAL,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000141404,GNAL,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000141404,GNAL,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000141404,GNAL,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000080854,IGSF9B,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000080854,IGSF9B,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,7
ENSG00000080854,IGSF9B,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,9
ENSG00000080854,IGSF9B,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,7
ENSG00000080854,IGSF9B,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,7
ENSG00000147485,PXDNL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000147485,PXDNL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000147485,PXDNL,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000147485,PXDNL,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000147485,PXDNL,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000134716,CYP2J2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,7
ENSG00000134716,CYP2J2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,18
ENSG00000134716,CYP2J2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,25
ENSG00000134716,CYP2J2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,18
ENSG00000134716,CYP2J2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000165995,CACNB2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000165995,CACNB2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000165995,CACNB2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000165995,CACNB2,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000165995,CACNB2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000165995,CACNB2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000165995,CACNB2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000165995,CACNB2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000165995,CACNB2,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000165995,CACNB2,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000165995,CACNB2,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000165995,CACNB2,CLL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000173805,HAP1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000129048,ACKR4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000129048,ACKR4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000129048,ACKR4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000129048,ACKR4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000129048,ACKR4,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000129048,ACKR4,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000129048,ACKR4,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000129048,ACKR4,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,8
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000129048,ACKR4,HCL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000129048,ACKR4,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000130675,MNX1,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000083067,TRPM3,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,6
ENSG00000184956,MUC6,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000184956,MUC6,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000184956,MUC6,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
